,protocol_type,service,flag,wrong_fragment,logged_in,num_outbound_cmds,count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,attack,attack_occur,attack_class
13406,1,62,1,0.0,0.0,0.0,0.9119373776908023,0.0,0.0,2.0,2.0,0.12,0.12,0.0,2.0,0.10980392156862745,0.1,0.16,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
13407,1,18,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.2156862745098038,0.25098039215686274,0.42,0.24,0.02,0.0,0.02,0.0,0.0,0.0,16,0,1
13408,1,22,9,0.0,2.0,0.0,0.019569471624266144,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0392156862745098,1.5137254901960784,2.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,16,0,1
13409,1,22,9,0.0,2.0,0.0,0.023483365949119372,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.047058823529411764,2.0,2.0,0.0,0.34,0.04,0.0,0.0,0.0,0.0,16,0,1
13410,1,45,1,0.0,0.0,0.0,0.45792563600782776,0.0,0.0,2.0,2.0,0.24,0.16,0.0,2.0,0.10980392156862745,0.1,0.14,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
13411,1,28,1,0.0,0.0,0.0,0.5088062622309197,0.0,0.0,2.0,2.0,0.16,0.1,0.0,2.0,0.08627450980392157,0.08,0.1,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
13412,1,40,4,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.00784313725490196,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,20,1,2
13413,1,22,9,0.0,2.0,0.0,0.015655577299412915,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6509803921568628,2.0,2.0,0.0,0.02,0.02,0.02,0.02,0.0,0.0,16,0,1
13414,0,13,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.00784313725490196,0.7450980392156863,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,7,1,2
13415,1,22,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
13416,1,49,9,0.0,2.0,0.0,0.007827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0392156862745098,0.04,0.32,0.0,0.0,0.0,0.0,1.92,0.0,10,1,0
13417,1,22,9,0.0,2.0,0.0,0.043052837573385516,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5333333333333333,2.0,2.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,16,0,1
13418,2,11,9,0.0,0.0,0.0,0.3287671232876712,0.0,0.0,0.0,0.0,1.98,0.04,0.02,2.0,1.992156862745098,2.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
13419,1,24,2,0.0,0.0,0.0,0.007827788649706457,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,0.3058823529411765,0.3,0.06,0.0,0.0,0.04,0.16,1.08,1.74,11,1,2
13420,1,18,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.25098039215686274,0.26,0.04,0.0,0.0,0.0,0.0,0.8,0.0,33,1,3
13421,1,10,1,0.0,0.0,0.0,0.786692759295499,0.0,0.0,2.0,2.0,0.0,0.12,0.0,2.0,0.00784313725490196,0.0,0.12,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
13422,1,43,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.22745098039215686,0.23529411764705882,2.0,0.0,0.06,0.14,0.0,0.0,0.0,0.0,4,1,3
13423,1,30,5,0.0,0.0,0.0,0.547945205479452,2.0,2.0,0.0,0.0,0.18,0.12,0.0,2.0,0.09411764705882353,0.1,0.1,0.0,0.0,2.0,2.0,0.0,0.0,14,1,0
13424,2,45,9,0.0,0.0,0.0,0.007827788649706457,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.9764705882352942,1.98,0.02,0.0,0.0,0.0,0.0,0.0,0.0,28,1,3
13425,1,22,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5098039215686274,2.0,2.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,16,0,1
13426,1,22,9,0.0,2.0,0.0,0.0273972602739726,0.0,0.0,0.0,0.0,2.0,0.0,0.56,0.3607843137254902,2.0,2.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0,16,0,1
13427,1,55,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.2078431372549019,1.2,0.06,0.0,0.0,0.62,1.04,0.22,0.16,21,1,0
13428,1,40,1,0.0,0.0,0.0,1.7925636007827788,0.26,0.0,1.74,2.0,0.0,2.0,0.0,2.0,0.00784313725490196,0.0,1.86,0.0,0.0,0.26,0.0,1.74,2.0,25,1,2
13429,1,22,9,0.0,2.0,0.0,0.136986301369863,0.0,0.0,0.0,0.0,2.0,0.0,0.16,0.5568627450980392,1.8901960784313725,2.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,16,0,1
13430,1,22,9,0.0,2.0,0.0,0.136986301369863,0.0,0.0,0.0,0.0,2.0,0.0,0.1,1.2549019607843137,2.0,2.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,16,0,1
13431,1,45,5,0.0,0.0,0.0,0.7045009784735812,2.0,2.0,0.0,0.0,0.16,0.16,0.0,2.0,0.11764705882352941,0.12,0.18,0.0,0.0,2.0,2.0,0.0,0.0,14,1,0
13432,1,8,2,0.0,0.0,0.0,0.786692759295499,0.0,0.0,2.0,2.0,0.02,0.14,0.0,2.0,0.023529411764705882,0.02,0.12,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
13433,1,22,9,0.0,2.0,0.0,0.015655577299412915,0.0,0.0,0.0,0.0,2.0,0.0,0.52,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
13434,1,45,1,0.0,0.0,0.0,0.9354207436399217,0.02,0.0,1.98,2.0,0.08,0.12,0.0,2.0,0.0784313725490196,0.08,0.12,0.0,0.0,0.02,0.0,1.98,2.0,14,1,0
13435,1,22,9,0.0,2.0,0.0,0.011741682974559686,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,16,0,1
13436,2,11,9,0.0,0.0,0.0,0.4657534246575342,0.0,0.0,0.0,0.0,2.0,0.0,0.02,2.0,1.992156862745098,2.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
13437,1,22,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.00784313725490196,2.0,2.0,0.0,2.0,0.14,0.0,0.0,0.0,0.0,16,0,1
13438,1,22,9,0.0,2.0,0.0,0.023483365949119372,0.0,0.0,0.0,0.0,2.0,0.0,0.54,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
13439,2,11,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,1.2,2.0,1.772549019607843,1.78,0.02,0.0,0.0,0.0,0.0,0.08,0.0,16,0,1
13440,1,49,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.16470588235294117,1.5058823529411764,1.8,0.28,0.1,0.02,0.0,0.0,0.0,0.02,16,0,1
13441,1,45,1,0.0,0.0,0.0,0.44227005870841485,0.0,0.0,2.0,2.0,0.3,0.1,0.0,0.5019607843137255,0.13333333333333333,0.54,0.12,0.04,0.0,0.0,0.0,2.0,2.0,14,1,0
13442,1,22,9,0.0,2.0,0.0,0.023483365949119372,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.047058823529411764,2.0,2.0,0.0,0.34,0.04,0.0,0.0,0.0,0.0,16,0,1
13443,1,22,9,0.0,2.0,0.0,0.07436399217221135,0.0,0.0,0.0,0.0,2.0,0.0,0.18,1.3568627450980393,2.0,2.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,16,0,1
13444,1,22,4,0.0,2.0,0.0,0.12524461839530332,0.06,0.06,1.88,1.88,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0,1,0
13445,1,22,9,0.0,2.0,0.0,0.011741682974559686,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.023529411764705882,2.0,2.0,0.0,0.66,0.06,0.0,0.0,0.0,0.0,16,0,1
13446,1,7,1,0.0,0.0,0.0,0.8532289628180039,0.0,0.0,2.0,2.0,0.16,0.12,0.0,2.0,0.13333333333333333,0.14,0.12,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
13447,1,19,9,0.0,0.0,0.0,0.007827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.054901960784313725,0.047058823529411764,1.72,0.58,1.72,0.0,0.0,0.0,0.0,0.0,33,1,3
13448,2,45,9,0.0,0.0,0.0,0.011741682974559686,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.992156862745098,2.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,29,1,3
13449,2,11,9,0.0,0.0,0.0,0.015655577299412915,0.0,0.0,0.0,0.0,2.0,0.0,0.44,2.0,1.7647058823529411,1.76,0.04,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
13450,1,40,5,0.0,0.0,0.0,2.0,0.16,2.0,1.82,0.0,0.0,2.0,0.0,2.0,0.00784313725490196,0.0,2.0,0.0,0.0,0.26,2.0,1.74,0.0,24,1,2
13451,2,11,9,0.0,0.0,0.0,0.7397260273972602,0.0,0.0,0.0,0.0,2.0,0.0,0.04,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
13452,1,22,9,0.0,2.0,0.0,0.05870841487279843,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.1215686274509804,1.1215686274509804,2.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,16,0,1
13453,1,22,9,0.0,2.0,0.0,0.011741682974559686,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.03137254901960784,2.0,2.0,0.0,0.5,0.08,0.0,0.0,0.0,0.0,16,0,1
13454,1,22,9,0.0,2.0,0.0,0.015655577299412915,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2980392156862745,2.0,2.0,0.0,0.06,0.02,0.0,0.0,0.0,0.0,16,0,1
13455,2,45,9,0.0,0.0,0.0,0.015655577299412915,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.992156862745098,2.0,0.02,0.04,0.0,0.0,0.0,0.0,0.0,29,1,3
13456,1,55,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.788235294117647,1.78,0.22,0.0,0.0,1.0,1.12,0.22,0.02,21,1,0
13457,2,45,9,0.0,0.0,0.0,0.007827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.968627450980392,1.96,0.02,0.02,0.0,0.0,0.0,0.0,0.0,28,1,3
13458,1,18,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.38431372549019605,0.38,0.04,0.0,0.0,0.0,0.0,1.1,0.0,33,1,3
13459,1,22,9,0.0,2.0,0.0,0.007827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1568627450980392,1.8588235294117648,2.0,0.0,0.1,0.06,0.0,0.0,0.0,0.0,16,0,1
13460,1,40,1,0.0,0.0,0.0,2.0,0.28,0.0,1.72,2.0,0.0,2.0,0.0,2.0,0.00784313725490196,0.0,1.94,0.0,0.0,0.26,0.0,1.74,2.0,25,1,2
13461,2,45,9,0.0,0.0,0.0,0.015655577299412915,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.992156862745098,2.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,29,1,3
13462,0,14,9,0.0,0.0,0.0,1.7847358121330723,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27,1,0
13463,1,55,8,0.0,0.0,0.0,0.003913894324853229,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.43137254901960786,0.44,1.38,0.0,0.0,0.24,1.1,1.36,0.0,21,1,0
13464,1,49,9,0.0,2.0,0.0,0.007827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.4823529411764707,1.48,0.26,0.0,0.0,0.0,0.0,0.5,0.0,10,1,0
13465,1,45,1,0.0,0.0,0.0,0.7906066536203522,0.0,0.0,2.0,2.0,0.18,0.12,0.0,2.0,0.1411764705882353,0.14,0.14,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
13466,1,22,9,0.0,2.0,0.0,0.007827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
13467,1,22,9,0.0,2.0,0.0,0.015655577299412915,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.03137254901960784,0.5098039215686274,2.0,0.0,0.5,0.16,0.0,0.0,0.0,0.0,16,0,1
13468,1,53,5,0.0,0.0,0.0,0.5831702544031311,2.0,2.0,0.0,0.0,0.06,0.18,0.0,2.0,0.0392156862745098,0.04,0.18,0.0,0.0,2.0,2.0,0.0,0.0,14,1,0
13469,2,11,9,0.0,0.0,0.0,0.03131115459882583,0.0,0.0,0.0,0.0,2.0,0.0,0.3,1.7019607843137254,1.6941176470588235,2.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,16,0,1
13470,1,22,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.5176470588235293,2.0,2.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,16,0,1
13471,1,19,9,0.0,0.0,0.0,0.007827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3607843137254902,0.3607843137254902,1.66,0.14,1.66,0.08,0.0,0.0,0.0,0.0,16,0,1
13472,1,22,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.66,0.6431372549019607,2.0,2.0,0.0,0.02,0.08,0.0,0.0,0.0,0.0,16,0,1
13473,1,18,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.8,0.8,0.06,0.0,0.0,0.04,0.0,0.02,0.0,33,1,3
13474,1,22,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
13475,1,24,1,0.0,0.0,0.0,0.015655577299412915,0.0,0.0,1.5,2.0,0.5,1.5,2.0,1.0352941176470587,0.5019607843137255,0.5,0.04,0.02,0.06,0.0,0.0,1.66,2.0,11,1,2
13476,1,19,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.047058823529411764,0.054901960784313725,1.66,0.66,1.66,0.58,0.0,0.0,0.0,0.0,33,1,3
13477,2,45,9,0.0,0.0,0.0,0.050880626223091974,0.0,0.0,0.0,0.0,1.84,0.3,0.0,2.0,0.14901960784313725,0.14,0.32,2.0,0.0,0.0,0.0,0.0,0.0,16,0,1
13478,1,45,1,0.0,0.0,0.0,0.7632093933463796,0.0,0.0,2.0,2.0,0.12,0.12,0.0,2.0,0.09411764705882353,0.1,0.12,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
13479,1,37,1,0.0,0.0,0.0,0.3835616438356164,0.0,0.0,2.0,2.0,0.02,0.14,0.0,2.0,0.00784313725490196,0.0,0.12,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
13480,1,19,9,0.0,0.0,0.0,0.007827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.03137254901960784,0.20392156862745098,2.0,0.0,2.0,0.38,0.0,0.0,0.0,0.0,33,1,3
13481,2,45,9,0.0,0.0,0.0,0.011741682974559686,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.9843137254901961,1.98,0.02,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
13482,1,45,1,0.0,0.0,0.0,1.111545988258317,0.0,0.0,2.0,2.0,0.12,0.12,0.0,2.0,0.1411764705882353,0.14,0.14,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
13483,1,18,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.7529411764705882,0.00784313725490196,0.02,0.06,0.02,0.0,0.02,0.0,0.0,0.0,22,1,4
13484,1,55,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.803921568627451,1.8,0.04,0.0,0.0,0.66,0.74,0.2,0.1,21,1,0
13485,1,22,9,0.0,2.0,0.0,0.03522504892367906,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
13486,1,22,9,0.0,2.0,0.0,0.07827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,0.2,1.2078431372549019,2.0,2.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,16,0,1
13487,1,19,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6901960784313725,0.2588235294117647,0.3,0.14,0.3,0.12,0.0,0.0,0.0,0.0,33,1,3
13488,1,45,1,0.0,0.0,0.0,0.8532289628180039,0.0,0.0,2.0,2.0,0.04,0.14,0.0,2.0,0.03137254901960784,0.04,0.16,0.0,0.0,0.0,0.0,1.98,2.0,14,1,0
13489,1,55,9,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.6470588235294117,1.64,0.04,0.0,0.0,0.58,0.66,0.02,0.02,21,1,0
13490,1,22,9,0.0,2.0,0.0,0.046966731898238745,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.09411764705882353,2.0,2.0,0.0,0.16,0.08,0.0,0.0,0.0,0.0,16,0,1
13491,1,45,5,0.0,0.0,0.0,0.44227005870841485,2.0,2.0,0.0,0.0,0.12,0.16,0.0,2.0,0.054901960784313725,0.06,0.12,0.0,0.0,2.0,2.0,0.0,0.0,14,1,0
13492,2,45,9,0.0,0.0,0.0,1.9882583170254402,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,16,0,1
13493,1,29,1,0.0,0.0,0.0,1.0528375733855184,0.0,0.0,2.0,2.0,0.02,0.12,0.0,2.0,0.03137254901960784,0.04,0.12,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
13494,1,22,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.2470588235294118,2.0,2.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,16,0,1
13495,1,22,9,0.0,2.0,0.0,0.011741682974559686,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.023529411764705882,2.0,2.0,0.0,0.66,0.04,0.0,0.0,0.0,0.0,16,0,1
13496,1,43,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.06274509803921569,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,4,1,3
13497,1,22,9,0.0,2.0,0.0,0.011741682974559686,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.023529411764705882,2.0,2.0,0.0,0.66,0.04,0.0,0.0,0.0,0.0,16,0,1
13498,1,24,1,0.0,0.0,0.0,0.7788649706457925,0.0,0.0,2.0,2.0,0.06,0.16,0.0,2.0,0.047058823529411764,0.04,0.16,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
13499,1,52,1,0.0,0.0,0.0,0.015655577299412915,0.0,0.0,2.0,2.0,0.5,2.0,2.0,2.0,0.03137254901960784,0.04,0.06,0.0,0.0,0.0,0.0,0.22,2.0,11,1,2
13500,1,22,9,0.0,2.0,0.0,0.03131115459882583,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
13501,1,43,5,0.0,0.0,0.0,0.003913894324853229,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.8,0.5333333333333333,0.66,0.06,0.02,0.06,2.0,1.0,0.0,1.0,11,1,2
13502,1,45,5,0.0,0.0,0.0,0.8688845401174168,2.0,2.0,0.0,0.0,0.0,0.14,0.0,2.0,0.00784313725490196,0.0,0.14,0.0,0.0,2.0,2.0,0.0,0.0,14,1,0
13503,1,49,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.2470588235294118,0.9254901960784314,1.3,0.04,0.02,0.04,0.02,0.02,0.0,0.0,16,0,1
13504,1,22,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.00784313725490196,2.0,2.0,0.0,2.0,0.08,0.0,0.0,0.0,0.0,16,0,1
13505,1,22,9,0.0,2.0,0.0,0.015655577299412915,0.0,0.0,0.5,0.5,2.0,0.0,0.0,2.0,1.992156862745098,2.0,0.02,0.0,0.0,0.0,0.0,0.1,0.1,1,1,0
13506,1,22,9,0.0,2.0,0.0,0.043052837573385516,0.0,0.0,0.0,0.0,2.0,0.0,0.22,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
13507,1,45,1,0.0,0.0,0.0,0.8845401174168297,0.0,0.0,2.0,2.0,0.1,0.14,0.0,2.0,0.09411764705882353,0.1,0.16,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
13508,1,36,1,0.0,0.0,0.0,1.1428571428571428,0.0,0.0,2.0,2.0,0.08,0.1,0.0,2.0,0.08627450980392157,0.08,0.12,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
13509,1,15,5,0.0,0.0,0.0,0.16829745596868884,2.0,2.0,0.0,0.0,0.28,0.32,0.0,2.0,0.047058823529411764,0.04,0.3,0.0,0.0,2.0,2.0,0.0,0.0,14,1,0
13510,2,11,9,0.0,0.0,0.0,0.4187866927592955,0.0,0.0,0.0,0.0,2.0,0.0,0.02,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
13511,1,55,9,0.0,0.0,0.0,0.011741682974559686,0.0,0.0,1.34,0.66,0.66,2.0,1.34,1.0588235294117647,0.6980392156862745,0.62,0.08,0.02,0.04,0.04,0.04,1.8,1.28,11,1,2
13512,1,43,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.8901960784313725,1.7411764705882353,1.84,0.02,0.0,0.0,0.0,0.0,0.08,0.0,4,1,3
13513,1,22,9,0.0,2.0,0.0,0.046966731898238745,0.0,0.0,0.0,0.0,2.0,0.0,0.26,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
13514,1,49,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.6627450980392156,1.2784313725490195,1.46,0.04,0.0,0.02,0.0,0.0,0.0,0.0,16,0,1
13515,1,45,1,0.0,0.0,0.0,0.8101761252446184,0.0,0.0,2.0,2.0,0.04,0.16,0.0,2.0,0.03137254901960784,0.04,0.16,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
13516,1,49,9,0.0,2.0,0.0,0.007827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.7058823529411764,0.7,0.28,0.0,0.0,0.0,0.0,1.26,0.0,10,1,0
13517,1,22,9,0.0,2.0,0.0,0.046966731898238745,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
13518,1,45,1,0.0,0.0,0.0,0.6418786692759295,0.18,0.0,1.82,2.0,0.02,2.0,0.0,1.5607843137254902,0.00784313725490196,0.02,1.54,0.02,0.0,0.14,0.0,1.36,2.0,25,1,2
13519,1,45,7,0.0,0.0,0.0,0.003913894324853229,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.27450980392156865,0.00784313725490196,0.06,0.28,0.06,0.0,0.34,2.0,0.0,0.0,16,0,1
13520,1,4,1,0.0,0.0,0.0,1.2681017612524461,0.16,0.0,1.84,2.0,0.0,2.0,0.0,2.0,0.00784313725490196,0.0,2.0,0.0,0.0,0.2,0.0,1.8,2.0,25,1,2
13521,1,24,2,0.0,0.0,0.0,0.007827788649706457,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,0.21176470588235294,0.22,0.06,0.0,0.0,0.0,0.0,0.74,1.86,11,1,2
13522,2,45,9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,16,0,1
13523,1,22,9,0.0,2.0,0.0,0.06262230919765166,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.5058823529411764,2.0,2.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,16,0,1
13524,1,22,9,0.0,2.0,0.0,0.07045009784735812,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1
13525,1,45,1,0.0,0.0,0.0,0.3835616438356164,0.0,0.0,2.0,2.0,0.12,0.14,0.0,2.0,0.047058823529411764,0.04,0.12,0.0,0.0,0.0,0.0,2.0,2.0,14,1,0
13526,1,49,9,0.0,2.0,0.0,0.007827788649706457,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.792156862745098,0.8,0.28,0.0,0.0,0.0,0.0,1.18,0.0,10,1,0
13527,1,49,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.10196078431372549,0.1,0.02,0.0,0.0,0.0,0.0,0.06,0.0,16,0,1
13528,1,22,9,0.0,2.0,0.0,0.050880626223091974,0.0,0.0,0.0,0.0,2.0,0.0,0.38,0.6588235294117647,1.9058823529411764,2.0,0.0,0.02,0.12,0.0,0.0,0.0,0.0,16,0,1
13529,2,45,9,0.0,0.0,0.0,0.4500978473581213,0.0,0.0,0.0,0.0,0.02,2.0,0.0,2.0,0.00784313725490196,0.0,1.62,2.0,0.0,0.0,0.0,0.0,0.0,25,1,2
13530,1,18,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.21176470588235294,0.22,0.04,0.0,0.0,0.0,0.0,0.72,0.0,33,1,3
13531,1,22,9,0.0,2.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4156862745098039,2.0,2.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,16,0,1
